Date,Open,High,Low,Close,Volume,Adj Close,Code
2015-07-28,79.699997,82.669998,79.57,82.480003,19777300,80.280588,XOM
2015-07-27,79.230003,80.129997,78.970001,79.260002,14996100,77.146451,XOM
2015-07-24,81.160004,81.160004,79.720001,79.940002,14888500,77.808319,XOM
2015-07-23,81.730003,81.970001,80.970001,81.139999,10496100,78.976316,XOM
2015-07-22,82.349998,82.470001,81.580002,81.790001,13181500,79.608985,XOM
2015-07-21,81.93,82.43,81.43,81.660004,8677100,79.482454,XOM
2015-07-20,82.150002,82.410004,81.599998,81.760002,12957100,79.579786,XOM
2015-07-17,82.510002,82.839996,81.790001,82.610001,12156000,80.407119,XOM
2015-07-16,83.18,83.480003,82.800003,82.910004,8267600,80.699122,XOM
2015-07-15,82.610001,83.419998,82.400002,82.760002,9289200,80.55312,XOM
2015-07-14,82.379997,83.32,82.260002,83.110001,9310200,80.893786,XOM
2015-07-13,82.110001,82.610001,82.07,82.419998,8026700,80.222183,XOM
2015-07-10,82.089996,82.489998,81.720001,82.220001,8628700,80.027519,XOM
2015-07-09,82.870003,83.150002,81.580002,81.599998,11980500,79.424049,XOM
2015-07-08,82.25,82.980003,81.910004,81.970001,10057000,79.784185,XOM
2015-07-07,82.190002,83.230003,81.489998,82.870003,15641500,80.660188,XOM
2015-07-06,82.419998,83.059998,82.120003,82.529999,11694400,80.32925,XOM
2015-07-02,82.790001,83.279999,82.550003,83.139999,9188000,80.922984,XOM
2015-07-01,83.279999,83.529999,82.110001,82.370003,13529100,80.173521,XOM
2015-06-30,83.739998,84.900002,82.800003,83.199997,14981100,80.981382,XOM
2015-06-29,83.050003,83.449997,82.800003,82.82,11739200,80.611518,XOM
2015-06-26,83.830002,84.099998,83.489998,83.860001,19023300,81.623786,XOM
2015-06-25,84.849998,84.849998,83.93,83.93,10259400,81.691919,XOM
2015-06-24,84.889999,85.339996,84.660004,84.68,11800100,82.42192,XOM
2015-06-23,85.220001,85.279999,84.589996,85.07,10223900,82.801519,XOM
2015-06-22,85.389999,85.599998,84.970001,85.169998,9465100,82.898851,XOM
2015-06-19,84.919998,85.480003,84.919998,85.209999,16129600,82.937785,XOM
2015-06-18,84.800003,85.959999,84.720001,85.480003,10247800,83.20059,XOM
2015-06-17,85.029999,85.129997,84.410004,84.730003,9090200,82.470589,XOM
2015-06-16,83.809998,84.75,83.400002,84.68,9100100,82.42192,XOM
2015-06-15,83.529999,83.980003,83.190002,83.720001,9563900,81.48752,XOM
2015-06-12,84.580002,84.68,83.860001,84.019997,8347300,81.779516,XOM
2015-06-11,85.300003,85.699997,84.889999,85.089996,7759300,82.820983,XOM
2015-06-10,85.839996,85.970001,85,85.209999,10147000,82.937785,XOM
2015-06-09,85.290001,85.43,84.489998,84.580002,8105500,82.324588,XOM
2015-06-08,84.18,85.209999,83.93,84.849998,12244700,82.587385,XOM
2015-06-05,84.129997,85,83.980003,84.279999,11388500,82.032585,XOM
2015-06-04,84.699997,84.889999,83.779999,84.220001,12607300,81.974187,XOM
2015-06-03,85.230003,85.839996,84.860001,84.949997,8179500,82.684716,XOM
2015-06-02,85.120003,85.589996,84.910004,85.139999,9328300,82.869652,XOM
2015-06-01,85.25,85.470001,84.800003,85.129997,9077500,82.859917,XOM
2015-05-29,85.099998,85.580002,84.879997,85.199997,14631300,82.92805,XOM
2015-05-28,85.110001,85.57,84.82,85.110001,8038900,82.840453,XOM
2015-05-27,85.300003,85.889999,84.769997,85.110001,10778300,82.840453,XOM
2015-05-26,86.040001,86.370003,85.029999,85.349998,11289000,83.074052,XOM
2015-05-22,86.989998,87.099998,86.5,86.519997,7598400,84.212851,XOM
2015-05-21,87.279999,87.440002,86.959999,87.209999,8357400,84.884453,XOM
2015-05-20,87.389999,87.400002,86.910004,87.129997,7276600,84.806585,XOM
2015-05-19,86.470001,87.209999,86.209999,86.989998,9777100,84.670319,XOM
2015-05-18,87.309998,87.459999,86.779999,86.849998,6395400,84.534052,XOM
2015-05-15,86.800003,87.620003,86.599998,87.349998,8422200,85.020719,XOM
2015-05-14,86.93,87.339996,86.75,86.970001,8791300,84.650855,XOM
2015-05-13,87.279999,87.730003,86.400002,86.559998,8629400,84.251785,XOM
2015-05-12,86.889999,87.459999,86.419998,87.019997,9788900,84.699517,XOM
2015-05-11,88.529999,88.57,86.650002,86.779999,11997800,84.465919,XOM
2015-05-08,88.470001,89.07,87.82,88.989998,11390300,85.906455,XOM
2015-05-07,88,88.099998,86.919998,87.599998,9992500,84.56462,XOM
2015-05-06,89.650002,89.959999,87.790001,88.190002,11273500,85.13418,XOM
2015-05-05,89.970001,90.089996,88.519997,88.610001,11895000,85.539625,XOM
2015-05-04,89.419998,89.879997,88.949997,89.110001,10343700,86.022299,XOM
2015-05-01,87.849998,88.949997,87.699997,88.849998,12257100,85.771306,XOM
2015-04-30,88.669998,88.669998,87.220001,87.370003,13947700,84.342593,XOM
2015-04-29,87.5,88.07,86.959999,87.870003,12534100,84.825268,XOM
2015-04-28,87.220001,87.860001,87.040001,87.800003,9633800,84.757694,XOM
2015-04-27,87.410004,87.599998,86.760002,87.010002,10534600,83.995067,XOM
2015-04-24,87.190002,87.360001,86.660004,86.970001,8405700,83.956452,XOM
2015-04-23,87.360001,88.379997,87.309998,87.540001,9866100,84.506701,XOM
2015-04-22,87.040001,87.800003,86.339996,87.459999,8663600,84.429471,XOM
2015-04-21,87.379997,87.620003,86.690002,86.879997,10100500,83.869567,XOM
2015-04-20,87.129997,88.099998,87.080002,87.239998,11593600,84.217093,XOM
2015-04-17,87.139999,87.360001,86.160004,86.93,14430100,83.917837,XOM
2015-04-16,87.879997,88.160004,87.110001,87.730003,9570800,84.69012,XOM
2015-04-15,87.139999,88.529999,87.139999,88.080002,15332800,85.027991,XOM
2015-04-14,85.599998,87.480003,85.529999,86.629997,15693800,83.628229,XOM
2015-04-13,85.919998,86.25,85.239998,85.339996,9880500,82.382927,XOM
2015-04-10,85.370003,86.040001,84.769997,85.559998,13372400,82.595306,XOM
2015-04-09,84,84.730003,83.809998,84.650002,13281800,81.716841,XOM
2015-04-08,85.800003,85.900002,84.019997,84.059998,16257100,81.147281,XOM
2015-04-07,85.010002,86.169998,84.760002,85.75,11836100,82.778724,XOM
2015-04-06,85.150002,85.639999,84.199997,85.129997,10916400,82.180205,XOM
2015-04-02,84.089996,84.940002,83.849998,84.300003,11297400,81.37897,XOM
2015-04-01,85.699997,86,84.260002,84.459999,14522300,81.533423,XOM
2015-03-31,84.849998,85.339996,84.459999,85,13354000,82.054712,XOM
2015-03-30,84.269997,85.82,84.25,85.629997,15653200,82.66288,XOM
2015-03-27,84.040001,84.050003,83.330002,83.580002,11579300,80.683918,XOM
2015-03-26,85.300003,85.57,84.089996,84.32,14400700,81.398274,XOM
2015-03-25,85.050003,85.57,84.769997,84.860001,11934700,81.919564,XOM
2015-03-24,85.300003,85.779999,84.5,84.519997,10174300,81.591341,XOM
2015-03-23,85.019997,85.779999,85.010002,85.43,17450700,82.469813,XOM
2015-03-20,84.669998,85.400002,84.389999,84.540001,36083500,81.610652,XOM
2015-03-19,85.190002,85.5,84.330002,84.410004,12738500,81.485159,XOM
2015-03-18,83.540001,86.370003,83.43,86.07,18745700,83.087636,XOM
2015-03-17,84.540001,84.849998,84.019997,84.080002,12979700,81.166592,XOM
2015-03-16,83.709999,84.860001,83.269997,84.760002,13516200,81.82303,XOM
2015-03-13,83.900002,84.18,82.68,83.870003,16799900,80.96387,XOM
2015-03-12,84.43,84.720001,84.059998,84.220001,10792900,81.301741,XOM
2015-03-11,84.93,84.93,84,84.019997,13004700,81.108666,XOM
2015-03-10,84.82,85.529999,84.239998,84.260002,17195500,81.340356,XOM
2015-03-09,86.120003,86.379997,85.120003,85.160004,14503800,82.209172,XOM
2015-03-06,86.410004,86.599998,85.32,85.629997,16070500,82.66288,XOM
2015-03-05,87.07,87.190002,86.519997,86.739998,12527600,83.734418,XOM
2015-03-04,87.959999,87.959999,86.93,87.18,13467600,84.159175,XOM
2015-03-03,87.93,88.019997,87.129997,87.620003,13493800,84.583931,XOM
2015-03-02,88.339996,88.519997,87.349998,88.040001,13793700,84.989376,XOM
2015-02-27,88.889999,89.279999,88.339996,88.540001,13090600,85.47205,XOM
2015-02-26,89.129997,89.18,88.080002,88.650002,13984000,85.57824,XOM
2015-02-25,89.57,89.699997,89.080002,89.599998,9925700,86.495319,XOM
2015-02-24,89.330002,89.779999,89.129997,89.419998,9990700,86.321555,XOM
2015-02-23,89.260002,89.550003,88.739998,89.010002,12771800,85.925766,XOM
2015-02-20,89.400002,89.940002,88.849998,89.919998,15959900,86.80423,XOM
2015-02-19,89.639999,90.419998,88.580002,89.440002,19350600,86.340867,XOM
2015-02-18,91.989998,91.989998,90.389999,91.010002,19177900,87.856465,XOM
2015-02-17,92.75,93.07,92.290001,93.050003,11758700,89.825779,XOM
2015-02-13,92.699997,93.449997,92.279999,93.370003,12061000,90.134691,XOM
2015-02-12,91.459999,92.660004,91.019997,92.370003,14843000,89.169341,XOM
2015-02-11,90.019997,90.830002,89.790001,90.599998,12240600,87.460668,XOM
2015-02-10,91.739998,91.739998,90.300003,91.010002,12952900,87.856465,XOM
2015-02-09,91.400002,92.290001,91.239998,91.559998,11360700,88.387403,XOM
2015-02-06,92.099998,92.279999,90.959999,91.5,12185900,88.329484,XOM
2015-02-05,92.389999,92.540001,91.699997,92.360001,12809000,88.493592,XOM
2015-02-04,91.639999,92.269997,90.510002,91.459999,19632200,87.631267,XOM
2015-02-03,90.900002,92.330002,90.809998,92.25,21900900,88.388196,XOM
2015-02-02,87.849998,89.589996,87.5,89.580002,20306300,85.829971,XOM
2015-01-30,87.160004,88.419998,86.25,87.419998,22679900,83.76039,XOM
2015-01-29,88.220001,88.260002,86.029999,87.580002,22683000,83.913696,XOM
2015-01-28,90.879997,90.93,87.82,87.949997,17829700,84.268202,XOM
2015-01-27,91.239998,91.599998,90.599998,90.949997,12301500,87.142615,XOM
2015-01-26,90.610001,91.940002,90.470001,91.760002,10672500,87.918711,XOM
2015-01-23,92.279999,92.480003,90.790001,90.889999,14706300,87.085129,XOM
2015-01-22,92.309998,92.970001,91.32,92.870003,13559000,88.982244,XOM
2015-01-21,91.739998,91.989998,91.010002,91.870003,14276400,88.024107,XOM
2015-01-20,91.139999,91.779999,90.379997,91.089996,16761000,87.276753,XOM
2015-01-16,88.980003,91.190002,88.980003,91.120003,17713100,87.305504,XOM
2015-01-15,89.739998,90.660004,88.510002,88.959999,18759600,85.235923,XOM
2015-01-14,88.949997,89.889999,87.260002,89.739998,23272100,85.983269,XOM
2015-01-13,90.879997,91.43,89.110001,90,17469000,86.232387,XOM
2015-01-12,91.239998,91.339996,89.82,90.330002,15176300,86.548574,XOM
2015-01-09,92.300003,92.779999,91.370003,92.099998,14488400,88.244474,XOM
2015-01-08,91.25,92.269997,91,92.230003,15487500,88.369037,XOM
2015-01-07,90.650002,91.480003,90,90.720001,13590700,86.922247,XOM
2015-01-06,90.239998,91.410004,89.019997,89.809998,16670700,86.050338,XOM
2015-01-05,92.099998,92.400002,89.5,90.290001,18502400,86.510248,XOM
2015-01-02,92.25,93.050003,91.809998,92.830002,10220400,88.943918,XOM
