Date,Open,High,Low,Close,Volume,Adj_Close,Code
2015-10-06,84.18,87.629997,84.07,86.989998,18897100,84.863994,CVX
2015-10-05,82.410004,84.190002,82.349998,84.029999,14196800,81.976336,CVX
2015-10-02,77.739998,81.550003,77.309998,81.550003,13051900,79.556951,CVX
2015-10-01,79.720001,80.889999,77.809998,78.339996,11111900,76.425396,CVX
2015-09-30,77.150002,79.019997,77,78.879997,14108800,76.952199,CVX
2015-09-29,76.040001,76.660004,75.279999,76.25,8797800,74.386478,CVX
2015-09-28,76.660004,76.93,75.75,75.769997,10567000,73.918206,CVX
2015-09-25,77.870003,78.160004,76.919998,77.699997,10862600,75.801038,CVX
2015-09-24,75.449997,77.309998,75.099998,76.889999,10302600,75.010836,CVX
2015-09-23,77.400002,77.529999,75.760002,76.120003,9043000,74.259658,CVX
2015-09-22,76.839996,77.690002,76.489998,77.25,9692300,75.362038,CVX
2015-09-21,78.300003,78.730003,77.839996,78.089996,8523500,76.181505,CVX
2015-09-18,77.910004,78.699997,76.970001,77.739998,18635900,75.840061,CVX
2015-09-17,79.120003,80.470001,78.599998,79.410004,12324300,77.469252,CVX
2015-09-16,77.82,79.209999,77.769997,79.019997,12593500,77.088777,CVX
2015-09-15,76.43,77.690002,76.209999,77.169998,11678100,75.283992,CVX
2015-09-14,75.519997,76,74.959999,75.769997,10235500,73.918206,CVX
2015-09-11,75.940002,76.25,75.089996,75.790001,11032100,73.937721,CVX
2015-09-10,75.730003,75.800003,74.309998,75.660004,11475200,73.810901,CVX
2015-09-09,77.43,78.199997,74.75,74.919998,11297400,73.088981,CVX
2015-09-08,77.529999,77.559998,76.239998,76.839996,9316500,74.962055,CVX
2015-09-04,77.300003,77.629997,76.449997,76.669998,11210000,74.796212,CVX
2015-09-03,78.699997,79.419998,77.690002,78.260002,12282600,76.347356,CVX
2015-09-02,79.75,79.75,77.230003,78.059998,14255900,76.15224,CVX
2015-09-01,78.760002,79.389999,77.519997,78.190002,17954200,76.279067,CVX
2015-08-31,80.010002,81.080002,77.919998,80.989998,16880400,79.010632,CVX
2015-08-28,77.720001,81.199997,77.580002,80.43,23735400,78.464321,CVX
2015-08-27,75,78.120003,74.559998,77.639999,21539600,75.742506,CVX
2015-08-26,71.720001,73.099998,70.949997,73.089996,17400400,71.303704,CVX
2015-08-25,74.93,75.019997,69.839996,70.019997,21128000,68.308734,CVX
2015-08-24,70.550003,75.379997,69.580002,72.120003,24191900,70.357416,CVX
2015-08-21,78.870003,79.589996,75.709999,75.760002,18383600,73.908455,CVX
2015-08-20,80.660004,81.290001,79.239998,79.239998,11857200,77.303401,CVX
2015-08-19,82.870003,82.910004,80.669998,80.910004,13129000,78.932593,CVX
2015-08-18,83.080002,83.769997,82.82,83.440002,9093400,81.400759,CVX
2015-08-17,84.459999,84.510002,83.110001,83.230003,12602500,81.195893,CVX
2015-08-14,85.779999,86.419998,85.290001,85.989998,7748900,82.844584,CVX
2015-08-13,86.029999,86.339996,85.449997,85.849998,9562400,82.709706,CVX
2015-08-12,85,87.110001,84.919998,86.790001,11316300,83.615324,CVX
2015-08-11,84.379997,85.980003,83.599998,85.779999,9797400,82.642266,CVX
2015-08-10,84.199997,86.099998,83.879997,85.889999,8342000,82.748243,CVX
2015-08-07,84.709999,85.260002,83.43,83.75,7422000,80.686523,CVX
2015-08-06,83.559998,85.580002,82.889999,85.190002,9805000,82.073851,CVX
2015-08-05,85.440002,86,83.870003,84.029999,11254600,80.956279,CVX
2015-08-04,85.739998,86.900002,84.68,85.209999,8537200,82.093117,CVX
2015-08-03,87.279999,87.330002,85.32,85.599998,14142200,82.46885,CVX
2015-07-31,91.519997,91.75,88.010002,88.480003,19063400,85.243508,CVX
2015-07-30,93.449997,93.809998,92.75,93.029999,6435700,89.62707,CVX
2015-07-29,91.980003,93.400002,91.440002,93.25,9821500,89.839024,CVX
2015-07-28,89.449997,92.690002,89.43,92.400002,11536900,89.020117,CVX
2015-07-27,89.860001,90.089996,88.739998,89.139999,10342700,85.879362,CVX
2015-07-24,92.779999,92.779999,90.349998,90.599998,11158400,87.285956,CVX
2015-07-23,93.57,94.07,92.699997,92.940002,7360700,89.540366,CVX
2015-07-22,93.510002,94.330002,93.290001,93.510002,9327500,90.089515,CVX
2015-07-21,93,94.139999,93,93.900002,7043100,90.465249,CVX
2015-07-20,93.300003,93.489998,92.589996,92.940002,6006900,89.540366,CVX
2015-07-17,94.230003,94.389999,92.900002,93.150002,8214200,89.742683,CVX
2015-07-16,94.279999,94.730003,93.900002,94.480003,6422700,91.024035,CVX
2015-07-15,95.040001,95.699997,93.889999,94.239998,6490400,90.792809,CVX
2015-07-14,94.400002,95.790001,94.389999,95.550003,5218600,92.054895,CVX
2015-07-13,94.309998,94.889999,94.150002,94.599998,5038800,91.139641,CVX
2015-07-10,94.529999,94.949997,94.07,94.410004,5631900,90.956596,CVX
2015-07-09,94.900002,95.209999,93.760002,93.779999,7909000,90.349636,CVX
2015-07-08,94.589996,95.089996,93.260002,93.559998,7719100,90.137682,CVX
2015-07-07,94.410004,95.480003,93.5,95.269997,11774900,91.785131,CVX
2015-07-06,95.059998,95.559998,94.480003,94.769997,8341600,91.303421,CVX
2015-07-02,96.360001,96.669998,95.720001,95.870003,6419100,92.36319,CVX
2015-07-01,96.300003,96.620003,95.550003,96.089996,7295300,92.575136,CVX
2015-06-30,97.449997,97.660004,96.220001,96.470001,9925400,92.941241,CVX
2015-06-29,97.5,97.959999,96.599998,96.690002,8764600,93.153195,CVX
2015-06-26,98.239998,98.690002,97.809998,98.599998,10015500,94.993325,CVX
2015-06-25,99.449997,99.660004,98.290001,98.339996,6062800,94.742834,CVX
2015-06-24,99.980003,100.68,99.269997,99.269997,7451900,95.638816,CVX
2015-06-23,99.959999,100.43,99.540001,100.089996,5697900,96.428821,CVX
2015-06-22,99.830002,100.370003,99.370003,100.290001,6416100,96.62151,CVX
2015-06-19,99.720001,100.169998,99.459999,99.470001,10512000,95.831505,CVX
2015-06-18,100.260002,100.900002,100.150002,100.25,7168000,96.582972,CVX
2015-06-17,100.830002,101.169998,99.519997,99.760002,8231100,96.110898,CVX
2015-06-16,99.199997,100.449997,98.809998,100.040001,8763700,96.380654,CVX
2015-06-15,99.449997,100.059998,99.129997,99.290001,6178100,95.658088,CVX
2015-06-12,100.519997,100.690002,99.629997,99.870003,6475500,96.216874,CVX
2015-06-11,101.870003,102.199997,100.940002,101.120003,5582900,97.421151,CVX
2015-06-10,102.519997,102.580002,101.519997,101.830002,7588400,98.105179,CVX
2015-06-09,100.699997,101.25,100.220001,100.419998,7157000,96.746752,CVX
2015-06-08,101.290001,101.389999,99.949997,100.419998,8213900,96.746752,CVX
2015-06-05,101.18,103.099998,100.989998,101.589996,6080900,97.873953,CVX
2015-06-04,101.889999,102.370003,100.980003,101.389999,6896400,97.681271,CVX
2015-06-03,102.400002,103.379997,102.120003,102.169998,5175700,98.432739,CVX
2015-06-02,102.650002,103.110001,102.110001,102.580002,5040000,98.827745,CVX
2015-06-01,103.470001,103.75,102.489998,102.629997,5412400,98.875912,CVX
2015-05-29,103.139999,103.57,102.669998,103,6673400,99.23238,CVX
2015-05-28,102.959999,103.419998,102.379997,103.239998,5099900,99.463599,CVX
2015-05-27,103.199997,103.779999,102.730003,103.110001,5857500,99.338357,CVX
2015-05-26,104.220001,104.440002,102.93,103.290001,8010200,99.511773,CVX
2015-05-22,105.089996,105.550003,104.860001,104.889999,4717200,101.053246,CVX
2015-05-21,105.970001,106.269997,105.300003,105.489998,6549300,101.631297,CVX
2015-05-20,105.419998,105.900002,104.760002,105.25,6521200,101.400078,CVX
2015-05-19,106.050003,106.309998,105,105.019997,7927600,101.178488,CVX
2015-05-18,107.5,107.510002,106.580002,106.650002,6390600,102.748869,CVX
2015-05-15,107.209999,108.330002,106.940002,108.029999,5641600,104.078387,CVX
2015-05-14,108.019997,109.300003,108.019997,108.449997,9751700,103.452163,CVX
2015-05-13,107.980003,108.470001,107.300003,107.699997,5517600,102.736726,CVX
2015-05-12,107.440002,108,107.099998,107.559998,5026500,102.603178,CVX
2015-05-11,108.650002,108.690002,107.300003,107.360001,6003600,102.412398,CVX
2015-05-08,108.290001,108.800003,107.400002,108.650002,7078900,103.64295,CVX
2015-05-07,107.690002,108.199997,106.690002,107.57,5798300,102.61272,CVX
2015-05-06,109.239998,109.529999,107.300003,107.949997,5820400,102.975205,CVX
2015-05-05,109.239998,109.93,108,108,6463300,103.022904,CVX
2015-05-04,109.379997,109.410004,107.989998,108.32,7660100,103.328156,CVX
2015-05-01,110.279999,110.800003,108.339996,109.040001,10362700,104.014977,CVX
2015-04-30,112.040001,112.199997,110.440002,111.059998,6666800,105.941884,CVX
2015-04-29,110.82,111.989998,110.68,111.730003,5665800,106.581013,CVX
2015-04-28,110.050003,111.239998,109.650002,111.120003,5321600,105.999124,CVX
2015-04-27,110.339996,110.739998,109.540001,109.699997,4858700,104.644558,CVX
2015-04-24,109.669998,110.040001,109.029999,109.870003,4995000,104.806729,CVX
2015-04-23,110,110.650002,109.599998,109.970001,6940000,104.902119,CVX
2015-04-22,110.050003,110.440002,109.209999,109.5,5643100,104.453777,CVX
2015-04-21,110.050003,110.739998,109.309998,109.730003,5674900,104.673181,CVX
2015-04-20,109.57,111.709999,109.550003,110.290001,7148800,105.207372,CVX
2015-04-17,109.360001,109.690002,108.260002,109.110001,6548700,104.081751,CVX
2015-04-16,109.900002,110.940002,109,110.160004,5904200,105.083365,CVX
2015-04-15,109.589996,110.690002,109.379997,110.410004,6704000,105.321844,CVX
2015-04-14,107.699997,109.089996,107.260002,108.839996,7262700,103.824189,CVX
2015-04-13,107.349998,107.900002,106.440002,106.5,4307200,101.59203,CVX
2015-04-10,107.470001,107.660004,106.809998,106.910004,5012200,101.983139,CVX
2015-04-09,106.800003,107.239998,106.18,106.949997,5760500,102.021289,CVX
2015-04-08,108.860001,108.919998,106.519997,106.660004,7894800,101.74466,CVX
2015-04-07,106.970001,109.089996,106.620003,108.540001,8536000,103.538019,CVX
2015-04-06,106.029999,107.860001,105.220001,106.919998,6724000,101.992673,CVX
2015-04-02,104.449997,105.68,104.080002,105.279999,5123900,100.428252,CVX
2015-04-01,105.769997,106.220001,104.5,104.790001,7347200,99.960835,CVX
2015-03-31,105.620003,106.07,104.879997,104.980003,7254100,100.142081,CVX
2015-03-30,104.970001,107.209999,104.970001,106.900002,7172400,101.973598,CVX
2015-03-27,104.989998,104.989998,103.669998,104.279999,5830300,99.474336,CVX
2015-03-26,106.279999,106.519997,104.160004,105.25,7276900,100.399635,CVX
2015-03-25,104.660004,106.199997,104.330002,105.669998,9169400,100.800278,CVX
2015-03-24,105.919998,106.190002,104.160004,104.199997,6677800,99.398021,CVX
2015-03-23,107.510002,107.690002,105.919998,105.919998,6807700,101.038757,CVX
2015-03-20,105.290001,107.260002,105.110001,107.029999,14064900,102.097604,CVX
2015-03-19,105.099998,105.400002,104.650002,104.75,7841900,99.922677,CVX
2015-03-18,102.610001,106.879997,102.370003,106.699997,11059700,101.78281,CVX
2015-03-17,102.300003,103.550003,102.099998,103.169998,7097500,98.415489,CVX
2015-03-16,101.440002,103.269997,101,103.129997,6780200,98.377331,CVX
2015-03-13,101.839996,101.839996,100.660004,101.620003,8345200,96.936924,CVX
2015-03-12,104.220001,104.510002,102.300003,102.419998,5900600,97.700052,CVX
2015-03-11,103.519997,103.889999,102.449997,103.540001,8440700,98.76844,CVX
2015-03-10,103.790001,104.550003,102.330002,102.910004,10679000,98.167476,CVX
2015-03-09,103.599998,105.629997,103.5,103.949997,7506200,99.159542,CVX
2015-03-06,104.220001,104.519997,103.169998,103.550003,7213300,98.777981,CVX
2015-03-05,105.010002,105.309998,104.330002,104.730003,5156900,99.903602,CVX
2015-03-04,105.639999,105.639999,104.440002,105.160004,5784900,100.313786,CVX
2015-03-03,105.879997,106.220001,104.809998,105.160004,6901200,100.313786,CVX
2015-03-02,106.32,106.339996,104.93,105.900002,7343700,101.019682,CVX
2015-02-27,107.519997,107.730003,106.57,106.68,6396500,101.763735,CVX
2015-02-26,107.889999,107.919998,106.599998,107.059998,5903100,102.126221,CVX
2015-02-25,108.120003,108.779999,107.760002,108.580002,4806500,103.576177,CVX
2015-02-24,107.889999,108.239998,107.339996,107.959999,5708400,102.984746,CVX
2015-02-23,107.790001,108.5,107.349998,107.860001,6724000,102.889356,CVX
2015-02-20,108.43,108.870003,107.5,108.599998,7610600,103.595252,CVX
2015-02-19,108.199997,109.580002,107.239998,108.349998,9721100,103.356773,CVX
2015-02-18,111.25,111.650002,110.370003,110.440002,6920300,105.350461,CVX
2015-02-17,112.309998,112.93,111.519997,112.400002,7097300,107.220135,CVX
2015-02-13,111.349998,112.839996,111.099998,112.779999,7494400,107.58262,CVX
2015-02-12,110.279999,111.050003,109.82,110.860001,6618000,105.751103,CVX
2015-02-11,108.980003,110.18,108.290001,109.980003,8662000,103.890971,CVX
2015-02-10,110.519997,110.620003,108.089996,110.18,7033700,104.079895,CVX
2015-02-09,109.839996,111.5,109.650002,110.43,6403000,104.316054,CVX
2015-02-06,109.660004,110.459999,109.110001,109.610001,7579100,103.541453,CVX
2015-02-05,109.57,110.110001,108.57,109.309998,7533300,103.25806,CVX
2015-02-04,108.489998,109.279999,107.389999,108.349998,10176000,102.351211,CVX
2015-02-03,107.699997,110.110001,107.669998,109.529999,14266700,103.465881,CVX
2015-02-02,103.980003,106.129997,102.970001,106.059998,11537600,100.187996,CVX
2015-01-30,101.599998,103.279999,98.879997,102.529999,20584700,96.853435,CVX
2015-01-29,104.239998,104.629997,101.660004,103,13994400,97.297415,CVX
2015-01-28,108.160004,108.169998,103.419998,103.709999,10526500,97.968105,CVX
2015-01-27,108.110001,108.809998,107.629997,108.260002,6388700,102.266197,CVX
2015-01-26,107.220001,109.349998,106.32,108.879997,7670500,102.851866,CVX
2015-01-23,108.220001,108.75,106.730003,106.849998,7984400,100.934258,CVX
2015-01-22,108.760002,109.120003,106.989998,108.919998,7471100,102.889653,CVX
2015-01-21,106.790001,108.269997,106.349998,108.160004,8271000,102.171735,CVX
2015-01-20,104.559998,106.580002,103.809998,106.470001,10406800,100.5753,CVX
2015-01-16,102.470001,105.139999,102.470001,105.120003,12604600,99.300044,CVX
2015-01-15,103.900002,104.940002,102.529999,102.669998,9664600,96.985683,CVX
2015-01-14,103.199997,104.410004,101.830002,103.900002,14116900,98.147588,CVX
2015-01-13,106.919998,107.660004,103.190002,104.199997,13277700,98.430974,CVX
2015-01-12,107.470001,107.470001,105.559998,105.879997,8912300,100.017961,CVX
2015-01-09,110.139999,110.220001,107.669998,108.209999,9584500,102.218963,CVX
2015-01-08,109.190002,110.440002,108.599998,110.410004,8650800,104.297164,CVX
2015-01-07,109.25,109.730003,107.510002,107.940002,10353800,101.963914,CVX
2015-01-06,107.870003,109.019997,106.480003,108.029999,11591600,102.048928,CVX
2015-01-05,110.959999,111.199997,107.440002,108.080002,11758100,102.096163,CVX
2015-01-02,111.629997,113,110.849998,112.580002,5898800,106.347021,CVX
