Date,Open,High,Low,Close,Volume,Adj_Close,Code
2015-07-07,155.139999,155.630005,153.160004,155.429993,2865300,152.248226,MMM
2015-07-06,153.889999,155.580002,153.830002,155.080002,2172200,151.9054,MMM
2015-07-02,156.080002,156.080002,154.899994,155.380005,2022400,152.199261,MMM
2015-07-01,156.130005,156.429993,154.660004,155.649994,1726800,152.463724,MMM
2015-06-30,155,155.300003,154.070007,154.300003,2561000,151.141368,MMM
2015-06-29,155.919998,156.440002,153.919998,153.949997,2475000,150.798527,MMM
2015-06-26,156.160004,157.990005,155.929993,157.089996,2625500,153.874248,MMM
2015-06-25,157.850006,158.320007,155.919998,155.919998,2564000,152.728201,MMM
2015-06-24,159.679993,159.960007,157.539993,157.539993,2862900,154.315033,MMM
2015-06-23,160.410004,160.869995,159.509995,159.839996,2286400,156.567954,MMM
2015-06-22,159.850006,160.699997,159.449997,159.679993,1447400,156.411225,MMM
2015-06-19,159.360001,159.880005,158.940002,158.949997,3287200,155.696173,MMM
2015-06-18,157.589996,160.240005,157.389999,159.619995,2528900,156.352456,MMM
2015-06-17,156.600006,157.589996,155.75,156.949997,1839400,153.737115,MMM
2015-06-16,155.490005,157.039993,155.369995,156.490005,1729300,153.28654,MMM
2015-06-15,157.080002,157.320007,155.389999,155.869995,2353100,152.679221,MMM
2015-06-12,159.850006,159.990005,157.880005,158.039993,1910500,154.804798,MMM
2015-06-11,159.119995,160.360001,159,159.860001,1854200,156.587548,MMM
2015-06-10,156.949997,159.570007,156.949997,159.039993,1758900,155.784327,MMM
2015-06-09,156.850006,158.259995,156.600006,156.979996,1810800,153.766499,MMM
2015-06-08,156.5,157.410004,156.300003,156.589996,1608600,153.384483,MMM
2015-06-05,157.5,157.970001,156.970001,157.080002,2314800,153.864458,MMM
2015-06-04,159.509995,160.380005,158.089996,158.350006,2237600,155.108465,MMM
2015-06-03,159.610001,160.5,158.979996,160.160004,2074500,156.88141,MMM
2015-06-02,158.279999,159.880005,157.949997,159.080002,2481100,155.823517,MMM
2015-06-01,159.100006,159.759995,158.570007,158.979996,1906100,155.725558,MMM
2015-05-29,160.440002,160.789993,158.740005,159.080002,2880500,155.823517,MMM
2015-05-28,160.350006,160.889999,159.610001,160.869995,1578100,157.576868,MMM
2015-05-27,159.820007,161.309998,159.529999,161.020004,2625900,157.723806,MMM
2015-05-26,160.979996,161.320007,159.039993,159.589996,2471100,156.323071,MMM
2015-05-22,161.990005,162.330002,160.660004,160.979996,1822700,157.684616,MMM
2015-05-21,161.899994,162.350006,161.800003,162.059998,2400800,158.74251,MMM
2015-05-20,162.419998,163.070007,161.839996,161.899994,1978100,158.585781,MMM
2015-05-19,163.070007,163.589996,162.550003,163.119995,2075100,158.776793,MMM
2015-05-18,163,163.589996,162.309998,162.869995,1747800,158.533449,MMM
2015-05-15,163.149994,163.770004,162.649994,163.300003,1923800,158.952008,MMM
2015-05-14,162.089996,163.300003,161.800003,163.149994,2462500,158.805993,MMM
2015-05-13,160.429993,161.740005,160.360001,161.309998,2587900,157.014988,MMM
2015-05-12,158.710007,160.399994,158.009995,160.070007,1864800,155.808013,MMM
2015-05-11,160.259995,161,159.800003,159.899994,1708700,155.642527,MMM
2015-05-08,160.25,161.399994,160.059998,160.600006,2025500,156.323901,MMM
2015-05-07,157.229996,159.199997,157.229996,158.610001,2112900,154.386881,MMM
2015-05-06,157.919998,159.080002,156.550003,157.639999,2203100,153.442706,MMM
2015-05-05,158.860001,159.449997,157.410004,157.910004,1947700,153.705522,MMM
2015-05-04,158.399994,159.850006,157.880005,159.020004,2240300,154.785968,MMM
2015-05-01,156.789993,158.089996,156.789993,157.679993,2160100,153.481635,MMM
2015-04-30,156.820007,157.919998,156.009995,156.389999,3510200,152.225989,MMM
2015-04-29,157.419998,157.929993,156.179993,156.970001,3078600,152.790547,MMM
2015-04-28,157.690002,158.360001,156.179993,158.330002,3387900,154.114337,MMM
2015-04-27,159.479996,160.070007,157.809998,157.979996,3448800,153.77365,MMM
2015-04-24,159.809998,159.809998,157.850006,158.990005,3043500,154.756767,MMM
2015-04-23,159.539993,161.449997,158.610001,159.660004,5704500,155.408926,MMM
2015-04-22,163.809998,164.889999,162.570007,164.669998,2228800,160.285526,MMM
2015-04-21,165.649994,165.699997,163.619995,164,1970500,159.633367,MMM
2015-04-20,163,165.389999,162.729996,164.509995,2394200,160.129782,MMM
2015-04-17,164.529999,164.539993,161.130005,161.710007,3063500,157.404346,MMM
2015-04-16,165.729996,166.649994,165.100006,165.889999,1662800,161.473043,MMM
2015-04-15,166.720001,167.339996,165.860001,166.440002,1995800,162.008402,MMM
2015-04-14,165.320007,166.479996,164.169998,165.990005,1914300,161.570387,MMM
2015-04-13,166.759995,167.360001,165.600006,165.839996,1860400,161.424372,MMM
2015-04-10,167.5,167.699997,166.220001,167.070007,1501900,162.621633,MMM
2015-04-09,166.25,167.179993,165.080002,166.789993,1680100,162.349074,MMM
2015-04-08,166.210007,167.220001,165.210007,166.270004,1754400,161.84293,MMM
2015-04-07,165.399994,167.570007,165.279999,166.210007,2479500,161.78453,MMM
2015-04-06,161.660004,165.990005,161.399994,165.479996,2560300,161.073956,MMM
2015-04-02,163.380005,163.970001,162.119995,162.800003,1852600,158.465321,MMM
2015-04-01,164.289993,164.539993,161.899994,162.520004,2148100,158.192777,MMM
2015-03-31,165.410004,166,164.619995,164.949997,2081300,160.558069,MMM
2015-03-30,164.199997,166.770004,164.199997,166.050003,1684000,161.628787,MMM
2015-03-27,162.360001,163.899994,162.020004,163.5,1722600,159.14668,MMM
2015-03-26,162,163.369995,161.210007,162.589996,2050700,158.260906,MMM
2015-03-25,166.240005,166.520004,162.660004,162.699997,2540900,158.367977,MMM
2015-03-24,165.580002,167.649994,165.529999,166.320007,2091000,161.891602,MMM
2015-03-23,166.830002,166.910004,165.830002,166.130005,2157300,161.706659,MMM
2015-03-20,166.089996,167.130005,165.389999,166.490005,4371800,162.057074,MMM
2015-03-19,166.160004,166.210007,164.850006,165.660004,1953500,161.249172,MMM
2015-03-18,163.160004,166.949997,162.050003,166.470001,3062400,162.037602,MMM
2015-03-17,165.520004,165.529999,163.380005,164.229996,2557900,159.857239,MMM
2015-03-16,163.580002,166.270004,163.580002,166.210007,2111200,161.78453,MMM
2015-03-13,164.020004,164.389999,161.779999,162.740005,2284700,158.406921,MMM
2015-03-12,162.589996,164.520004,162.570007,164.470001,1715000,160.090854,MMM
2015-03-11,162.699997,163.220001,161.660004,161.729996,1894300,157.423803,MMM
2015-03-10,164.809998,164.860001,162.25,162.259995,2564600,157.93969,MMM
2015-03-09,164.720001,166.779999,164.509995,166.369995,1608100,161.940259,MMM
2015-03-06,166.5,166.770004,164.009995,164.360001,2114400,159.983782,MMM
2015-03-05,167.210007,167.699997,166.690002,167.570007,1547200,163.10832,MMM
2015-03-04,168.259995,168.259995,166.460007,167.160004,1575700,162.709233,MMM
2015-03-03,169.570007,169.600006,167.360001,168.270004,2232400,163.789679,MMM
2015-03-02,168.160004,170.5,168.119995,170.5,2223100,165.960299,MMM
2015-02-27,169.660004,169.75,168.559998,168.649994,1946000,164.159551,MMM
2015-02-26,168.850006,169.979996,168.639999,169.610001,1789400,165.093997,MMM
2015-02-25,168.970001,169.660004,168.619995,168.889999,2019100,164.393166,MMM
2015-02-24,168.270004,169.25,168.070007,169.119995,1770300,164.617038,MMM
2015-02-23,168.139999,168.869995,167.699997,168.809998,1836000,164.315294,MMM
2015-02-20,166.740005,168.270004,165.130005,168.119995,2416600,163.643664,MMM
2015-02-19,167.399994,167.550003,166.580002,167.089996,1648800,162.641089,MMM
2015-02-18,166.919998,167.509995,166.009995,167.399994,1552000,162.942833,MMM
2015-02-17,165.940002,166.919998,165.089996,166.919998,2100900,162.475618,MMM
2015-02-13,165.899994,166.619995,165.330002,165.940002,1792000,161.521715,MMM
2015-02-12,164.929993,165.949997,164.850006,165.910004,1615700,161.492515,MMM
2015-02-11,164.520004,164.970001,163.470001,164.479996,1695100,160.100582,MMM
2015-02-10,165.399994,166.139999,164.600006,165.820007,1885100,160.407201,MMM
2015-02-09,164.380005,165.539993,163.839996,164.839996,2073000,159.45918,MMM
2015-02-06,166.229996,167.679993,165.559998,166.070007,1789000,160.64904,MMM
2015-02-05,165.309998,166.589996,164.75,166.550003,2050500,161.113368,MMM
2015-02-04,165.779999,165.830002,164.240005,164.809998,2363600,159.43016,MMM
2015-02-03,165.169998,166.190002,164.710007,165.940002,2604800,160.523279,MMM
2015-02-02,162.119995,164.619995,160.889999,164.419998,2379700,159.052892,MMM
2015-01-30,164.75,165.220001,162.300003,162.300003,3561900,157.002099,MMM
2015-01-29,164.070007,166.160004,162.880005,166.130005,2674600,160.707079,MMM
2015-01-28,164.610001,166.570007,163.759995,163.940002,3574600,158.588564,MMM
2015-01-27,162.309998,165.139999,160.940002,163.630005,4190700,158.288686,MMM
2015-01-26,163.619995,164.279999,161.800003,164.240005,3556300,158.878774,MMM
2015-01-23,165.75,165.979996,163.910004,164.020004,2245600,158.665955,MMM
2015-01-22,163.259995,165.990005,162.130005,165.889999,2225800,160.474908,MMM
2015-01-21,161.660004,163.369995,161.020004,162.539993,1597700,157.234255,MMM
2015-01-20,162.720001,163.399994,160.059998,161.940002,2091800,156.65385,MMM
2015-01-16,159.860001,162.179993,159.089996,162,2349700,156.711889,MMM
2015-01-15,159.839996,161.440002,159.369995,159.660004,1876800,154.448276,MMM
2015-01-14,159.039993,160.529999,158.5,159.839996,1983500,154.622393,MMM
2015-01-13,162.229996,164.380005,159.449997,160.619995,2703000,155.376931,MMM
2015-01-12,162.389999,162.389999,160.020004,160.740005,2149200,155.493024,MMM
2015-01-09,163.850006,164,161.270004,161.619995,2373800,156.344288,MMM
2015-01-08,160.649994,163.690002,160.520004,163.630005,3142900,158.288686,MMM
2015-01-07,159.899994,160.279999,158.940002,159.800003,3081300,154.583705,MMM
2015-01-06,160.820007,161.369995,157.740005,158.649994,3532000,153.471236,MMM
2015-01-05,163,163.639999,160.080002,160.360001,3692900,155.125423,MMM
2015-01-02,164.710007,165.080002,162.729996,164.059998,2116400,158.704642,MMM
